MUNICIPIO,ID_VEREDA,EXIST_VER,FOTO_VER,MAT_baldos,MAT_horm,MAT_balat,MAT_otro,ITIN_ANCHO,FOTO_ITIN1,FOTO_ITIN2,FOTO_ITIN3,TRANSITAB,RIESG_PUNT,PEL_PUNZ,NUM_PUNZ,FOTO_PUN1,FOTO_PUN2,PEL_HUND,NUM_HUND,FOTO_HUN1,FOTO_HUN2,DESNIVEL,FOTO_DES,EXC_PEND,FOTO_PEN,VEHI_OBST,NUM_VEH_OB,FOTO_VHE1,FOTO_VHE2,OBS_MEN_PU,NUM_OBS_ME,FOTO_OBS1,FOTO_OBS2,ELE_ESPECI,ELE_bancos,ELE_monu,ELE_puntos,ELE_juegos,ELE_otros,ELE_otros1,RAMPAS,NUM_RAM,FOT_RAM1,FOT_RAM2,FOT_RAM3,RAM_DIF,FOT_DIF,PADV_RAM,PGUI_RAM,RAM_ENF,ALTURA_DEL,OBSERVACIO,ACCESIB100
B,"7908","2",1629994626852.jpg,"1","0","0","0","1",,1629994897441.jpg,,"1","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","2",1629994950672.jpg,1629994964089.jpg,,"1",1629994996314.jpg,"0","0","1",1=6   2=12,Raíces de árboles elevan la vereda,58.50
B,"7909","2",1629993535822.jpg,"1","0","0","0","1",,,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","2",1629993594939.jpg,1629993605706.jpg,,"1",,"0","0","1",1=6   2=10,Rampa en muy mal estado,58.50
B,"7911","2",1629467810921.jpg,"1","0","0","0","2",,,1629467826064.jpg,"1","1","0",,,,"1","2",1629468082721.jpg,1629468098286.jpg,"0",,"1",1629468119701.jpg,"1","1",1629468043243.jpg,,"1","6",1629467989307.jpg,,"0",,,,,,,"1","2",1629467860793.jpg,1629468163530.jpg,,"0",,"0","0","1",1=7   2=7,,81.50
B,"7912","2",1629994011078.jpg,"1","0","0","0","1",,1629994063007.jpg,,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","4",1629994127464.jpg,,"0",,,,,,,"1","2",1629994085576.jpg,1629994253914.jpg,,"0",,"0","0","1",1=10   2=11,,60.00
B,"7913","2",1629223382677.jpg,"1","0","0","0","2",,,1629223421356.jpg,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","8",1629223508741.jpg,,"0",,,,,,,"1","2",1629223452071.jpg,1629223592473.jpg,,"0",,"0","0","1",1=8   2=13,,73.50
B,"7914","2",1629469337277.jpg,"1","0","0","0","2",,,1629469356043.jpg,"1","1","0",,,,"1","1",1629469456579.jpg,,"0",,"0",,"0",,,,"1","4",1629469498380.jpg,,"0",,,,,,,"1","2",1629469377740.jpg,1629469554008.jpg,,"0",,"0","0","1",1=12   2=11,,75.75
B,"7915","2",1629222949567.jpg,"1","0","0","0","1",,,,"2","1","0",,,,"1","5",1629223047232.jpg,,"0",,"0",,"1","1",1629223095214.jpg,,"0",,,,"0",,,,,,,"1","2",1629222983708.jpg,1629223142691.jpg,,"0",,"0","0","1",1=17   2=10,,61.25
B,"7916","2",1629470845365.jpg,"1","0","0","0","2",,,1629470926746.jpg,"1","1","0",,,,"1","4",1629471023473.jpg,,"0",,"1",1629471033758.jpg,"1","1",1629471046905.jpg,,"0",,,,"0",,,,,,,"1","1",1629471066077.jpg,,,"0",,"0","0","1",1=6   2=8,,81.50
B,"7917","2",1629309471517.jpg,"1","0","0","0","2",,,1629309489861.jpg,,"1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","6",1629309607551.jpg,,"1","1","0","0","0","0","0","1","2",1629309539692.jpg,1629309646607.jpg,,"0",,"0","0","1",1=9   2=14,,61.50
B,"7919","2",1629993279648.jpg,"1","0","0","0","0",1630502343511-0_34_4.jpg,,,"1","1","0",,,,"0",,,,"0",,"0",,"1","1",1629993443528.jpg,,"1","4",1629993415221.jpg,,"0",,,,,,,"1","1",1629993519677.jpg,,,"0",,"0","0","1",1=10   2=7,,56.00
B,"7920","2",1629310431109.jpg,"1","0","0","0","2",,,1629310450235.jpg,"1","1","0",,,,"0",,,,"0",,"1",1629310585267.jpg,"1","2",1629310503502.jpg,1629310518932.jpg,"1","4",1629310549101.jpg,,"0",,,,,,,"1","2",1629310472970.jpg,1629310687772.jpg,,"0",,"0","0","1",1=15   2=16,,77.25
B,"7922","2",1629472104522.jpg,"1","0","0","0","2",,,,"2","1","0",,,,"0",,,,"0",,"1",1629472293605.jpg,"0",,,,"1","2",1629472332387.jpg,1629472341609.jpg,"0",,,,,,,"1","2",1629472355011.jpg,1629472376186.jpg,,"0",,"0","0","1",1=9   2=9,,77.50
B,"7924",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,"7927","2",1629819324242.jpg,"1","0","0","0","0",1629819355562.jpg,,,"1","1","0",,,,"0",,,,"0",,"1",1629819432780.jpg,"0",,,,"0",,,,"0",,,,,,,"1","1",1629819474562.jpg,,,"0",,"0","0","0",1=10   2=7,,56.00
B,"8036","2",1632493761275.jpg,"0","1","0","0","2",,,,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",1632493819034.jpg,,,"0",,"1","0","1",1=14   2=11,,78.75
B,"8037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,"8108","2",,"0","0","1","1","2",,,1634738182608.jpg,"1","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",1634738320578.jpg,,,"0",,"0","0","1",1=8   2=13,,71.50
B,"8109","2",1634738377371.jpg,"1","0","1","0","2",,,,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,,1=10   2=9,,57.50
B,"8110","2",1634739045220.jpg,"1","0","0","0","2",,,,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",1634739126995.jpg,,,"0",,"0","0","1",1=10   2=11,,77.50
B,"8111","2",1634738094888.jpg,"1","0","0","0","2",,,1634738108607.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"1","0","0","0","0","0","1","1","2",1634738122752.jpg,1634738240490.jpg,,"0",,"0","0","1",1=10   2=11,,77.50
B,"8113","2",1634735923025.jpg,"1","0","0","0","0",1634736206358.jpg,,,"2","1","1","1",1634736132005.jpg,,"0",,,,"0",,"1",1634736075123.jpg,"0",,,,"1","1",1634736111010.jpg,,"0",,,,,,,"1","2",1634735997791.jpg,1634736231081.jpg,,"0",,"0","0","1",1=9   2=14,Obra en cuadra razón para intinerario inadecuado.,64.50
B,"8114","2",,"1","0","0","0","2",,,1634659050294.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","6",1634659106954.jpg,,"0",,,,,,,"1","2",1634659070216.jpg,1634659125253.jpg,,"0",,"0","0","1",1=9   2=8,,77.50
B,"8115","2",,"1","0","0","0","2",,,1634659267386.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"1","1",1634659358450.jpg,,"1","1",,,"0",,,,,,,"1","2",1634659479897.jpg,1634659499271.jpg,,"0",,"0","0","1",1=9   2=8,,84.25
B,"8116","2",1634657904948.jpg,"1","0","0","0","2",,,1634657913620.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","8",1634658020809.jpg,,"0",,,,,,,"1","1",1634657928237.jpg,,,"0",,"0","0","0",1=12   2=9,,77.50
B,"8117","2",,"1","0","0","0","2",,,1634650179951.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","4",1634650243457.jpg,,"0",,,,,,,"1","1",1634650198101.jpg,,,"0",,"0","0","1",1=8   2=9,,77.50
B,"8118","2",1634650506336.jpg,"1","0","0","0","2",,,1634650522417.jpg,"1","1","0",,,,"0",,,,"0",,"1",1634650593692.jpg,"0",,,,"1","10",1634650608948.jpg,,"0",,,,,,,"1","2",1634650542600.jpg,1634650702131.jpg,,"0",,"0","0","1",1=6   2=9,,73.50
B,"8119","2",,"1","0","0","0","2",,,1634650440033.jpg,"1","1","0",,,,"1","2",1634650480302.jpg,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=10   2=9,,54.75
B,"8120","2",1634650744109.jpg,"1","0","0","0","2",,,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","1",1634650888483.jpg,,"0",,,,,,,"1","2",1634650783714.jpg,1634650949694.jpg,,"0",,"0","0","1",1=16   2=17,Raices de arboles elevan la vereda,73.50
B,"8121","2",,"1","0","0","0","2",,,1634570242486.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","2",1634570264467.jpg,1634570343291.jpg,,"0",,"0","0","1",1=5   2=10,,77.50
B,"8123","2",1634564122545.jpg,"1","0","0","0","1",,,,"1","1","0",,,,"1","1",1634564253839.jpg,,"0",,"0",,"1","4",1634564281210.jpg,,"0",,,,"0",,,,,,,"1","2",1634564298435.jpg,1634564310652.jpg,,"1",1634564324944.jpg,"0","0","1",1=8   2=10,,60.75
B,"8124","2",1634564676644.jpg,"1","0","0","0","1",,,,"1","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",1634564839936.jpg,,,"0",,"0","0","1",1=14   2=6,,56.00
B,"8125","2",,"1","0","0","0","2",,,1634563428255.jpg,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","8",1634563455041.jpg,,"0",,,,,,,"1","2",1634563407702.jpg,1634563495228.jpg,,"0",,"0","0","1",1=8   2=12,,73.50
B,"8126","2",,"1","0","0","0","2",,,1634563876952.jpg,"2","1","0",,,,"1","1",1634563985665.jpg,,"0",,"0",,"0",,,,"1","3",1634563961265.jpg,,"0",,,,,,,"1","2",1634563904971.jpg,1634564042844.jpg,,"0",,"0","0","1",1=12   2=10,,79.75
B,8127A,"2",1634564159344.jpg,"1","0","0","0","2",,,1634564169482.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"1","4",1634564305662.jpg,,"0",,,,"1","0","0","1","0","0","1","1","2",1634564207928.jpg,1634564349627.jpg,,"1",1634564222458.jpg,"1","1","1",1=9   2=17,,86.25
B,"8364","2",1634826961738.jpg,"1","0","1","0","2",,,1634826973788.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"1","1","0","0","0","0","0","0",,,,,,,,,,1=22 2=15,,57.50
B,"8366","2",1634824414762.jpg,"1","0","0","0","2",,,1634824425440.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","2",1634824465744.jpg,1634824472394.jpg,"1","0","0","0","0","0","1","1","1",1634824440041.jpg,,,"0",,"0","0","1",1=19 2=18,,77.50
B,"8367","2",1634822903623.jpg,"1","0","0","0","2",,,1634822912903.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1",,,,"1","0","0","0","0","0","1","1","2",1634822932367.jpg,1634823019380.jpg,,"0",,"0","0","1",1=13 2=12,,77.50
B,8368A,"2",1632752934206.jpg,"0","1","0","0","2",,,,"1","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","2",1632753001707.jpg,,,"0",,"0","0","1",1=17   2=9,,73.50
B,"8371","2",,"1","0","0","0","0",1634051374247.jpg,,,"0","1","0",,,,"0",,,,"0",,"0",,"1","1",1634051243384.jpg,,"0",,,,"1","0","0","1","0","0","1","1","2",1634051175390.jpg,1634051403253.jpg,,"1",1634051413171.jpg,"0","0","0",1=14   2=8,,46.50
B,8372A,"2",1634051508002.jpg,"1","0","0","0","2",,,1634051515126.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","2",1634051526490.jpg,1634051585940.jpg,,"0",,"0","0","1",1=1   2=,Las rampas no cumplen,77.50
B,"8373","2",,"1","0","0","0","2",,,1634050396710.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","2",1634050380213.jpg,1634050460260.jpg,,"0",,"0","0","1",1=11   2=11,,77.50
B,"8375","2",1634048390832.jpg,"1","1","0","0","0",1634048443336.jpg,,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","1",1634048542691.jpg,,"0",,,,,,,"1","2",1634048462540.jpg,,,"1",,"0","0",,1=8   2=9,Hay obra por toda la vereda de Ciudadela,58.50
B,"8376","2",1634143144572.jpg,"1","0","0","0","0",1634143233441.jpg,,,"1","1","0",,,,"1","1",1634143189401.jpg,,"0",,"0",,"0",,,,"0",,,,"1","0","0","0","0","1","0","1","1",1634143161262.jpg,,,"0",,"0","0","0",1=9   2=12,,58.25
B,"8377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,"8378","2",1634140384341.jpg,"1","0","0","0","0",1634140466974.jpg,,,"1","1","0",,,,"1","2",1634140441176.jpg,,"0",,"0",,"0",,,,"1","1",1634140420676.jpg,,"0",,,,,,,"0",,,,,,,,,,1=12   2=5,,37.25
B,"8379",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,"8380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,"8381","2",1634139781016.jpg,"1","0","0","0","2",,,1634139852282.jpg,"1","1","0",,,,"1","1",,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=4   2=17,,55.75
B,"8382",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,"8383","2",,"1","1","0","0","1",,,,"1","1","0",,,,"1","1",1632927524134.jpg,,"0",,"0",,"0",,,,"1","1",1632927548499.jpg,,"0",,,,,,,"0",,,,,,,,,,1=9   2=6,Perdida de agua que ocaciona gran charco en la vereda,38.25
B,"8384",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,"8385","2",1632926745946.jpg,"1","0","0","0","2",,,1632926765287.jpg,"2","1","0",,,,"0",,,,"1",1633625475054-19_26_21.jpg,"0",,"0",,,,"1","1",1632926786637.jpg,,"0",,,,,,,"0",,,,,,,,,,1=11   2=15,,57.50
B,"8386","2",1632926729261.jpg,"1","1","0","0","0",,,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"0",,,,,,,,,,1=15   2=20,La esquina esta toda rota,36.00
B,"8642",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,"8645","2",1632322741165.jpg,"0","1","0","0","2",,,,"2","1","0",,,,"1","1",1632322823727.jpg,,"0",,"0",,"0",,,,"1","1",1632322847575.jpg,,"0",,,,,,,"1","2",1632321147693.jpg,1632322896120.jpg,,"1",,"1","0","0",1=10   2=18,,83.50
B,"8646","2",1632317556136.jpg,"0","1","0","0","0",1632495290221-21_21_37.jpg,,,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","3",1632317749664.jpg,,"0",,,,,,,"1","2",1632317625638.jpg,1632317804150.jpg,,"0",,"1","0","1",1=9   2=10,,61.25
B,"8647","2",1632496918141.jpg,"0","1","0","0","2",,,,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",,,,"0",,"1","0","1",1=16   2=0,,78.75
B,"8648","2",1632490942141.jpg,"1","1","0","0","2",,,,"2","1","0",,,,"0",,,,"0",,"0",,"1","1",1632491005425.jpg,,"0",,,,"0",,,,,,,"1","1",1632491039316.jpg,,,"0",,"1","0","1",1=0   2=14,,85.50
B,"8649","2",,"1","1","0","0","0",1633625475054-17_54_41.jpg,,,"2","0",,,,,,,,,,,,,,,,,,,,,"1","0","0","0","0","0","1","0",,,,,,,,,,1=16   2=15,Hay una cuadra pequeña que nos salteamosya que el formulario da para cuatro y está manzana tiene 5 cuadras.,40.00
B,"8650","2",1632490085247.jpg,"0","1","0","0","2",,,,"2","1","0",,,,"0",,,,"0",,"0",,"1","3",1632490147218.jpg,,"1","1",1632490221710.jpg,,"1","0","0","0","0","1","0","0",,,,,,,,,,1=9   2=0,,61.25
B,"8651","2",1632497549093.jpg,"1","1","0","0","2",,,1632497560685.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",1632497681726.jpg,,,"0",,"1","0","1",1=11   2=9,,78.75
B,"8652","2",,"0","1","0","0","1",,1632490484520.jpg,,"1","1","0",,,,"0",,,,"0",,"0",,"1","1",1632490525702.jpg,,"1","1",1632490537526.jpg,,"1","0","0","0","0","0","1","1","1",1632490449541.jpg,,,"1",,"1","0","1",1=12   2=13,,59.75
B,"8653","2",1631804913997.jpg,"0","1","0","0","2",,,1631804968178.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"1","0","0","0","0","0","1","1","2",1631804945060.jpg,1631805021532.jpg,,"0",,"1","0","1",1=12   2=12,,78.75
B,"8654",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,"8655","2",,"0","1","0","0","2",,,1631805452435.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","2",1631805553055.jpg,,,"0",,"1","0","1",1=12   2=13,,78.75
B,"8656","2",,"0","1","0","0","2",,,1631889265039.jpg,"2",,,,,,,,,,,,,,,,,,,,,,"1","0","0","0","0","0","1","1","2",1631889280962.jpg,1631889371859.jpg,,"0",,"1",,"1",1=10 2=11,,78.75
B,"8657","2",,"1","1","0","0","2",,,,"2","0",,,,,,,,,,,,,,,,,,,,,"1","0","0","0","0","0","1","1","2",1631807613883.jpg,,,"0",,"1","0","1",1=16   2=15,,78.75
B,"8658",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,"8659","2",1634048624114.jpg,"1","0","0","0","2",,,1634048639936.jpg,"1","0",,,,,,,,,,,,,,,,,,,,,"1","0","0","0","0","0","1","1","1",1634048698911.jpg,,,"0",,"0","0","1",1=16   2=10,La rampa ko cumple con las medidas hay obra en la esquina de Florida y Colonia,73.50
B,"8660","2",1634047066476.jpg,"1","0","0","0","2",,,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","2",1634047092508.jpg,1634047248931.jpg,,"1",1634047102004.jpg,"0","0","1",1=6   2=9,,76.00
B,"8661","2",1634048328271.jpg,"1","0","0","0","2",,,,"1","1","0",,,,"1","1",1634048369825.jpg,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","2",1634048342126.jpg,1634048457192.jpg,,"1",,"0","0","1",1=10   2=6,,78.25
B,"8662","2",1633625399748.jpg,"1","0","0","0","0",1633625475054-21_47_58.jpg,,,"0","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","1",1633625520911.jpg,,"0",,,,,,,"1","2",1633625385045.jpg,1633625663095.jpg,,"0",,"0","0","1",1=10   2=11,Obra sobre la vereda,44.00
B,"8663","2",1634143039128.jpg,"1","0","0","0","2",,,1634143049222.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",1634143061148.jpg,,,"0",,"0","0","1",1=10   2=10,,77.50
B,"8664","2",1634142386149.jpg,"1","0","0","0","2",,,,"1","1","0",,,,"1","2",1634142432996.jpg,1634142523299.jpg,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","2",1634142402325.jpg,1634142558146.jpg,,"0",,"0","0","1",1=10   2=12,,74.75
B,"8665","2",1633624175575.jpg,"1","0","0","0","1",,1633624250996.jpg,,"1","1","0",,,,"0",,,,"0",,"0",,"1","1",1633624278555.jpg,,"1","3",1633624315954.jpg,,"0",,,,,,,"1","2",1633624201095.jpg,1633624445952.jpg,,"0",,"0","0","1",1=8   2=11,Las medidas de las rampas no son las adecuadas,56.00
B,"8666","2",1634133908032.jpg,"1","0","0","0","2",,,1634133972609.jpg,"1","1","0",,,,"1","5",1634133982117.jpg,,"0",,"0",,"0",,,,"0",,,,,,,,,,,"1","2",1634133920681.jpg,1634134105400.jpg,,"0",,"0","0","1",1=15   2=9,Ninguna de las rampas cumple,74.75
B,"8667","2",,"1","0","0","0","2",,,1633623819398.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","2",1633623798775.jpg,1633623969775.jpg,,"0",,"0","0","1",1=8   2=13,,77.50
B,"8669","2",1633614636924.jpg,"1","0","0","0","1",,1633614739670.jpg,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"1","0","0","0","0","0","1","1","2",1633614671535.jpg,1633614828307.jpg,,"1",,"0","0","1",1=8   2=6,Las rampas no tienen la medida adecuada,58.50
B,"8670","2",1633355446007.jpg,"1","0","0","0","2",,,1633355470172.jpg,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"1","0","0","1","0","0","0","1","2",1633355490935.jpg,1633355607424.jpg,,"0",,"0","0","1",1=15   2=5,Las rampas no cumplen con lo debido,73.50
B,"8671","2",1633614623930.jpg,"1","0","0","0","1",,,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","2",1633614647542.jpg,1633614821540.jpg,,"1",1633614833221.jpg,"0","0","1",1=11   2=13,,58.50
B,"8672","2",1633361233643.jpg,"1","0","0","0","2",,,1633361438194.jpg,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","2",1633361260574.jpg,1633361492998.jpg,,"0",,"0","0","0",1=11,5   2=9Rampas no miden el ancho,73.50
B,"8673","2",1633355154863.jpg,"1","0","0","0","2",,,1633355258643.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","2",1633355326382.jpg,,,"0",,"0","0","1",1=8   2=9,Rampas no cumplen con medidas,77.50
B,"8674","2",1633619406218.jpg,"1","0","0","0","1",,,,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","2",1633619442695.jpg,,,"0",,"0","0",,1=13   2=16,,60.00
B,"8675","2",1633616517215.jpg,"1","0","0","0","1",,,,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","2",1633616496643.jpg,1633616645738.jpg,,"1",,"0","0","1",1=16 : 2=10,,58.50
B,"8676","2",1633356027829.jpg,"1","0","0","0","2",,,1633356064585.jpg,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"1","0","0","1","0","0","0","1","2",1633356089426.jpg,1633356193044.jpg,,"0",,"0","0","1",1=13   2=12,Las rampas no cumplen con lo debido,73.50
B,"8677","2",,"1","0","0","0","2",,,1637676308633.jpg,"1","1","0",,,,"1","1",1637676356580.jpg,,"0",,"0",,"0",,,,"0",,,,"1","0","0","0","0","0","1","1","2",1637676387621-19_37_10.jpg,1637676400717-19_37_18.jpg,,"0",,"0","0","1",1 = 13 2 = 15,,75.75
B,"8678","2",,"1","0","0","0","2",,,,"1","1","1","1",1637674767085.jpg,,"1","1",1637674818535.jpg,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","2",1637674835442.jpg,1637674847740.jpg,,"1",1637674859043.jpg,"0","0","1",1 = 12 2 = 12,,82.75
B,"8679","2",1633359436908.jpg,"1","0","0","0","2",,,1633359456033.jpg,"1","1","0",,,,"0",,,,"0",,"0",,"0",,,,"0",,,,"1","0","0","1","0","0","0","1","2",1633359490878.jpg,1633359582211.jpg,,"0",,"0","0","1",1=12   2=8,Las rampas no cumplen con lo debido,73.50
B,"8680","2",1631200072168.jpg,"1","0","0","0","2",,,,"1","1","0",,,,"0",,1631200200117.jpg,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","2",1631200091976.jpg,1631200278110.jpg,,"1",1631200293764.jpg,"0","0","1",1=9   2=10,Las dos rampas no cumplen con el ancho,76.00
B,"8681","2",1633356671831.jpg,"1","0","0","0","2",,,1633356867510.jpg,"1","1","1","1",1633356853747.jpg,,"0",,,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","2",1633356716214.jpg,1633356961426.jpg,,"1",1633356734069.jpg,"0","0","1",1=11   2=13,La rampa de Colonia y Cuareim no cumple las medidas,80.50
B,"8682","2",1637675618572.jpg,"1","0","0","0","2",,,,"1","1","0",,,,"1","2",1637675618572-19_42_18.jpg,,"0",,"0",,"0",,,,"1","2",1637675657829.jpg,,"0",,,,,,,"1","2",1637675675807.jpg,1637675686716.jpg,,"0",,"0","0","1",1=12 2=11,,74.75
B,"8683","2",1637673858917.jpg,"1","0","0","0","2",,,,"1","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","1",,,,"0",,"0","0","1",1 = 9 2 = 8,,73.50
B,"8684","2",1637673072102.jpg,"1","0","0","0","2",,,,"1","1","0",,,,"1","1",,,"0",,"0",,"0",,,,"0",,,,"0",,,,,,,"1","1",1637673174299.jpg,,,"0",,"0","0","1",1 =  12 2 = 9,,75.75
B,"8685","2",1637674975712.jpg,"1","0","0","0","1",,,,"2","1","0",,,,"0",,,,"0",,"0",,"1","1",1637675018452.jpg,,"0",,,,"0",,,,,,,"1","2",1637675034815.jpg,1637675045441.jpg,,"0",,"0","0","1",1=11 2=11,,60.00
B,"8686","2",1629726939661.jpg,"1","0","0","0","2",,,1629727008929.jpg,"2","1","0",,,,"1","2",1629727061086.jpg,,"0",,"0",,"1","1",1629727179838.jpg,,"1","8",1629727098404.jpg,,"0",,,,,,,"1","2",1629726975416.jpg,1629727210400.jpg,,"1",1629727230001.jpg,"0","0","1",1=15   2=13,,88.00
B,"8687","2",1637674256513.jpg,"1","0","0","0","2",,,,"2","1","0",,,,"0",,,,"0",,"0",,"1","1",1637674307783.jpg,,"0",,,,"1","0","0","0","0","1","1","1","2",1637674337842.jpg,1637674349867.jpg,,"0",,"0","0","1",1=14 2=7,,84.25
B,"8688","2",1637673605865.jpg,"1","0","0","0","2",,,,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","2",1637673649979.jpg,1637673660795.jpg,,"0",,"0","0","1",1=10 2=12,,77.50
B,"8689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,"8690","2",1629728111894.jpg,"1","0","0","0","2",,,1629728220568.jpg,"2","0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"1","2",1629728145162.jpg,1629728322521.jpg,,"1",1629728158307.jpg,"0","0","1",1=13   2=12,,80.00
B,"8691","2",,"1","0","0","0","2",,,1637156405965.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","3",1637156482675.jpg,,"1","0","0","0","0","1","1","1","2",1637156433400.jpg,1637156604203.jpg,,"1",1637156445417.jpg,"0","0","1",1=11   2=11,,80.00
B,"8692","2",1629731986746.jpg,"1","0","0","0","2",,,1629732052609.jpg,"2","1","1","1",1629732180569.jpg,,"0",,,,"0",,"0",,"0",,,,"1","4",1629732133457.jpg,,"1","0","0","0","0","0","1","1","2",1629732015745.jpg,1629732213107.jpg,,"1",1629732230952.jpg,"0","0","1",1=12   2=14,,84.50
B,"8693","2",1630937322284.jpg,"1","0","0","0","2",,,1630937340232.jpg,"1","1","1","1",1630937483753.jpg,,"0",,,,"0",,"0",,"0",,,,"0",,,,"1","0","0","1","0","0","0","1","1",1630937523693.jpg,,,"0",,"0","0","1",1=9   2=9,,78.00
B,"8694","2",1629731988134.jpg,"1","0","0","0","2",,,1629732000487.jpg,"2","1","0",,,,"0",,,,"0",,"0",,"0",,,,"1","5",1629732125389.jpg,,"0",,,,,,,"1","2",1629732017700.jpg,1629732148165.jpg,,"1",1629732035282.jpg,"0","0","1",1=14   2=15,,80.00
